Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2730484,R D RAJPAL PUBLIC SCHOOL,Alka Kshatriya,Senior Secondary,31/03/2025,"SECTOR - 9 DWARKA, DISTT SOUTH WEST DELHI, NEW DELHI ,209402","011 ,25074111",alkakshatriya47@gmail.com,
2752086,R. S. B. V.,AMAR SINGH,Senior Secondary,31/03/2020,"SCHOOL BLOCK SHAKARPUR DELHI ,110092","011 ,22481886",RSBV1002195@GMAIL.COM,
5730021,RADHWA IITERNATIONAL SCHOOL,MUMTAZ BEGUM KHAN,Senior Secondary,31/03/2023,"YANBU - 41315 PO BOX 416 YANBU - KINGDOM OF SAUDI ARABIA ,","014 ,3570700",risygirls@gmail.com,http://www.risyanb.com
6630028,RADIANT SCHOOL,Ms. UMA RAMESH CHANDRAN,Senior Secondary,31/03/2022,"P.B.NO. 4764 SHARJAH U A E ,341246","0097 ,5663128,",umashiram@gmail.com,http://www.radiantschoolsharjah.com
2730522,RAHUL MODEL PUBLIC SCHOOL,MRS. ALKA SHARMA,Senior Secondary,31/03/2025,"SADH NAGAR II RAILWAY ROAD PALAM COLONY NEW DELHI ,110045","011 ,01125037178",rmps.palam@gmail.com,www.rmpsindia.org
6230006,RAI SCHOOL,Kirti Prasad Pandey,Senior Secondary,31/03/2025,"NARAYANTAR, JORPATI, KATHMANDU, NEPAL ,446000","01 ,4911685",pandeykp@hotmail.com,
880020 ,RAILWAY HIGH SCHOOL (EM),.,Secondary School,31/03/2021,"GADAG ROAD, HUBBALLI ,",",",,
2774030,RAISINA BENGALI SCHOOL,SUBRATA SEN,Senior Secondary,31/03/2009,"CHITTRANJAN PARK NEW DELHI ,110019",",26443284",,
2730665,RAJ MODERN PUBLIC SCHOOL(SENIOR SECONDARY),Uma Bala Subramaniam,Senior Secondary,31/03/2026,"F-BLOCK, HARI NAGAR EXTENSION, PART-II, BADARPUR ,110044",",011-26664888",rmps.ravi@gmail.com,
2764068,RAJA RAM MOHAN RAI GOVT  SARVODAYA GIRLS SR SEC SCHOOL,SEEMA BAHL,Senior Secondary,31/03/2023,"HAUZ RANI MALVIYA NAGAR NEW DELHI ,110017","011 ,26671422",seemabahl23@gmail.com,
6630077,RAJAGIRI INTERNATIONAL SCHOOL,Arundhati Rawat,Senior Secondary,31/03/2025,"P.O BOX - 62012, AL WARQA 1, DUBAI, UAE ,683104","971 ,42800691",principal@risdubai.org,http://www.risdubai.g
6330011,"RAJAGIRI PUBLIC SCHOOL, DOHA",MR. SANJEEV KUMAR SOMASEKHARAN NAIR LALITHAMMA,Senior Secondary,31/03/2024,"P.O. BOX 550, ABU HAMOUR. ,000550",",97444885440",info@rajagiridoha.com,www.rajagiridoha.com
2754112,RAJKIYA JPRATIBHA VIKAS VIDYALAYA,POONAM ANAND,Senior Secondary,31/03/2023,"LAJPAT NAGAR KRISHNA MARKET NEW DELHI ,110024","011 ,29810141",poonamanand17@rediffmail.com,
2754142,RAJKIYA PRATIBHA VIKAS VIDYALAYA,PRAVEEN KUMAR KALRA,Secondary School,31/03/2025,"D-BLOCK,VASANT KUNJ, NEW DELHI-110070 ,110070","011 ,45725726",praveenkalra@yahoo.com,
2756193,RAJKIYA PRATIBHA VIKAS VIDYALAYA,.,Senior Secondary,31/03/2022,"SECT-5, DWARKA, NEW DELHI-110 075 ,",",",,
2752153,RAJKIYA PRATIBHA VIKAS VIDYALAYA,SUSHMA MEENA,Senior Secondary,31/03/2024,"I.P. EXTENSTION NEAR MAYO COLLEGE DELHI- 110092 ,","011 ,22240177",meenasushma2009@gmail.com,
2752156,RAJKIYA PRATIBHA VIKAS VIDYALAYA,.,Senior Secondary,31/03/2020,"GAUTAMPURI , SHAHDARA ,DELHI-110 032 ,","011 ,22198148",,
2756143,RAJKIYA PRATIBHA VIKAS VIDYALAYA,TEJPAL SINGH,Senior Secondary,31/03/2019,"SECTOR 10 DWARKA NEW DELHI ,110045","011 ,25086911",drtpsinghprdwk@gmail.com,
2754107,RAJKIYA PRATIBHA VIKAS VIDYALAYA,Dr. Bhagwan Dass,Senior Secondary,31/03/2024,"THYAGRAJ NAGAR LODI ROAD NEW DELHI ,110003","011 ,24658750",rpvvinacolony@gmail.com,
2754106,RAJKIYA PRATIBHA VIKAS VIDYALAYA,ANJU CHAWLA,Senior Secondary,31/03/2024,"B-1 VASANT KUNJ NEW DELHI ,110070","011 ,26122308",rpvvvasantkunj@gmail.com,
2752111,RAJKIYA PRATIBHA VIKAS VIDYALAYA,ALKA PANWAR,Senior Secondary,31/03/2026,"GANDHI NAGAR DELHI ,110031","011 ,22043771",ALKAPANWAR934@GMAIL.COM,
2756191,"RAJKIYA PRATIBHA VIKAS VIDYALAYA,",ROOP NARAIN CHAUHAN,Senior Secondary,31/03/2024,"SECT-19, DWARKA NEW DELHI-75 ,","011 ,28042528",RNCHAUHAN02@GMAIL.COM,
2752068,RAJKIYA SARVODAYA BAL VIDYALAYA,TARA CHAND,Senior Secondary,31/03/2018,"SURAJ MAL VIHAR DELHI ,110092","011 ,22370894",rsbv97@gmail.com,
2762076,RAJKIYA SARVODAYA KANYA VIDYALAYA,KAMLESH SOGAN,Senior Secondary,31/03/2023,"SURAJMAL VIHAR DELHI ,110092","011 ,22373927",1001102hos@gmail.com,
2776003,RAJPUTANA RIFLES H M COED S S SCHOOL,RAM PAL SINGH,Senior Secondary,31/03/2021,"DELHI CANTT NEW DELHI ,110010","011 ,25692158",rrhmsss@gmail.com,
2730195,RAM CHANDRA SANATAN DHARAM MODERN PUBLIC SCHOOL,SEEMA RANI,Senior Secondary,31/03/2023,"SADH NAGAR I PALAM COLONY, DISTT SOUTH WEST DELHI, NEW DELHI ,110045","011 ,64521379",seema05vp@gmail.com,
2754004,RAM KISHAN GOVT. SARVODAYA BOYS SR,ANSAR AHMAD,Senior Secondary,31/03/2025,"SEC SCHOOL MADANPUR KHADAR NEW DELHI ,110076","011 ,29942502",rkgsbvmadanpurkhadar@gmail.com,
2730359,RAMAKRISHNA SCHOOL,Mr. MS MAMTA AGGARWAL,Senior Secondary,31/03/2025,"M BLOCK VIKAS PURI NEW DELHI ,110018","011 ,25550497 25529748",society_triveni@yahoo.co.in,
2764024,RAMANUJAN SARVODAYA KANYA VIDYALAYA,MADHU GUPTA,Senior Secondary,31/03/2022,"MEHRAULI NEW DELHI ,110030","011 ,26644813",guptamadhu04@gmail.com,
2730020,RAMJAS SCHOOL,RACHNA PANT,Senior Secondary,31/03/2023,"SECTOR IV R K PURAM NEW DELHI ,110022","011 ,26174676",rachna.pant@gmail.com,www.mountabuschool.com
2764003,RANI JHANSI GOVT SARVODAYA GIRLS SR,Manisha Vaish,Senior Secondary,31/03/2024,"SEC SCHOOL RAILWAY COLONY TUGHLAKABAD NEW DELHI ,110044","011 ,26369589",rjskv.tkd@gmail.com,
2730738,RAO BALRAM PUBLIC SCHOOL,KOKINDRA BAI,Secondary School,31/03/2023,"SARASWATI ENCLAVE GOPAL NAGAR NAJAFGARH NEW DELHI ,110043","011 ,28015298",RBPSDELHI43@GMAIL.COM,
2730800,RAO CONVENT SCHOOL,Mrs.PROMILA,Secondary School,31/03/2026,"VILL PANDWALA KHURD, NAJAFGARH, NEW DELHI -110043 ,110043",",09968098055",vikrantyadav000005@gmai.com,http://www.raoconventschool.co.in
2730682,RAO GANGA RAM PUBLIC SCHOOL,NIKKI YADAV,Senior Secondary,31/03/2022,"OLD DELHI GURGOAN ROAD, KAPASHERA, NEW DELHI 110037 ,110037","011 ,25064697",nikkirgryadav@gmail.com,
2730167,RAO MAN SINGH SR SEC SCHOOL,JAI KRISHAN ARORA,Senior Secondary,31/03/2024,"ROSHAN PURA PAPRAWAT ROAD NAJAFGARH NEW DELHI ,110043","011 ,25010922",raomansinghschool1989@gmail.com,
2730318,RAO MOHAR SINGH MEMORIAL PUB SCHOOL,PARKASH DEVI SHARMA,Senior Secondary,31/03/2026,"ROSHANPURA PAPRAWAT ROAD NAJAFGARH, DISTT SOUTH WEST DELHI, NEW DELHI ,250342","011 ,65478269",info@raomoharsinghschool.com,
2756015,RAO TULA RAM GOVT.  SARVODAYA CO.ED,kanhya lal,Senior Secondary,31/03/2018,"SR SEC SCHOOL SURERA NEW DELHI ,110043","011 ,25012070",narenkr@eth.net,
2730230,RASHTRA SHAKTI VIDYALAYA,SHASHI TYAGI,Senior Secondary,31/03/2025,"HASTSAL (GANDHI NIDHI) NEAR UTTAM NAGAR NEW DELHI ,110059","011 ,25083637",RSVPRSHASHI.09@GMAIL.COM,
2730685,RATAN JEE MODERN SCHOOL,mrs.anita devi,Senior Secondary,31/03/2026,"TANKI ROAD., SHAKTI VIHAR, BADARPUR, NEW DELHI - 110044 ,110044",",09810074551",nkmahajanfca@gmail.com,
2782003,RATTAN DEVI ARYA GIRLS SR SEC SCHOOL,PRAVEEN KUMARI,Senior Secondary,31/03/2021,"KRISHNA NAGAR DELHI ,110051","011 ,22093483",rdagsss@gmail.com,
2730194,RED ROSES PUBLIC SCHOOL,ANURADHA MEHTA,Senior Secondary,31/03/2025,"D BLOCK SAKET NEW DELHI ,110017","011 ,26962977",anuradha210205@gmail.com,www.redrosesaket.com
2730388,RING MIDWAYS PUBLIC SCHOOL,mr. rizak ram gaur,Senior Secondary,31/03/2024,"NAJAFGARH VIPIN GARDEN, DISTT SOUTH WEST DELHI, NEW DELHI ,110059","011 ,25351710",shashisms@gmail.com,
2730377,RISHABH PUBLIC SCHOOL,LATA SINGH,Senior Secondary,31/03/2026,"POCKET IV MAYUR VIHAR PHASE I DELHI ,110091","011 ,22752055",rishabhpublicschool@yahoo.co.in,
2730426,ROSE VALLEY PUBLIC SCHOOL,Mr. MS KAVITA,Secondary School,31/03/2025,"RZ 20 NATHAN VIHAR NANGLOI NAJAFGARH ROAD NEW DELHI ,","011 ,28365532",rosevalleypublicschool@yahoo.co.in,
2762030,ROSHANARA GOVT.SARVODAYA GIRLS S.S.S,MADHU KUMAR,Senior Secondary,31/03/2025,"NO.1 MANSAROVAR PARK SHAHDARA DELHI ,110032","011 ,22123865",KUMARMADHU1966@GMAIL.COM,
6230013,RUPY'S INTERNATIONAL SCHOOL,RAJENDRA VERMA,Secondary School,31/03/2023,"P.O. BOX NO.20, KATHMANDU, NEPAL ,044601","01 ,4282907",rupysppl@gmail.com,http://www.rupys.edu.np
2730373,RURAL COMPLEX FOR COMPELTE EDUCATION,DR. RAJINDER KUMAR SAINI,Senior Secondary,31/03/2024,"RCCE PUBLIC SCHOOL V PO CHANDANHULLA MEHRAULI, NEW DELHI ,110030","011 ,9711498453",rccepublicschool93@gmail.com,
6630092,RYAN INTERNATIONAL PRIVATE SCHOOL,MRS. DAIZY PAUL,Senior Secondary,31/03/2024,"P O BOX 2913 SHARJAH, U.A.E ,000000",",0097165341119",principal.sharjah@ryangroup.org,https://www.ryaninternational.org/site/rissharjah/
2730355,RYAN INTERNATIONAL SCHOOL,SULOCHANA RAJA,Senior Secondary,31/03/2022,"SECTOR B KONDLI GHAROLI MAYUR VIHAR PHASE III, DISTT EAST DELHI, DELHI ,110096","011 ,22612036",sulochana.raja@ryangroup.org,
2730239,RYAN INTERNATIONAL SCHOOL,Mr. Arti Bahadur,Senior Secondary,31/03/2020,"C-8 VASANT KUNJ, DISTT SOUTH DELHI, NEW DELHI ,110070","011 ,26899089",ris.vasantkunj@ryangroup.org,
2776002,S D CO-ED SEC SCHOOL,sh r p jain,Secondary School,31/03/2022,"SADAR BAZAR DELHI CANTT NEW DELHI ,110010",",",,
2772005,S D SR SEC SCHOOL,DHARAMVEER,Senior Secondary,31/03/2028,"SHAHDARA DELHI ,110032","011 ,22303340",schoolsd@ymail.com,
2774008,S E S BABA NEBHRAJ SR SEC SCH,POONAM BHATNAGAR,Senior Secondary,31/03/2024,"LAJPAT NAGAR I NEW DELHI ,110024","011 ,29816006",sesbabanebhraj@yahoo.co.in,
2774017,S G T B KHALSA GIRLS SR SEC SCHOOL,AJIT KAUR,Senior Secondary,31/03/2021,"ALI GANJ LODHI COLONY NEW DELHI ,110003","011 ,24617802",sgtbaliganj@gmail.com,
2752130,S K V,SEEMA KHURANA,Senior Secondary,31/03/2022,"KHICHARIPUR VILLAGE, J J COLONY, DELHI-110091 ,110091","011 ,22786916",1002360hos@gmail.com,
2774005,S R S D SR SEC SCHOOL,J L CHAUHAN,Senior Secondary,31/03/2025,"LAJPAT NAGAR IV NEW DELHI ,110024","011 ,26475177",chauhanjl@rediffmail.com,alokbhartischool@yahoo.co
2774006,S S KHALSA SR SEC SCHOOL (CHAKWAL),PreetMohinder Singh  HOS,Senior Secondary,31/03/2023,"LAJPAT NAGAR IV NEW DELHI ,110024","01 ,26417910",SSKhalsa.58@rediff.com,
2730650,S.K.R. PUBLIC SCHOOL,UMA DWIVEDI,Senior Secondary,31/03/2024,"BOHRIANWALA THALLA, INDER PURI, SOUTH WEST DELHI ,110012","011 ,25835243",umadwivedi1@gmail.com,
6630076,SABARI INDIAN SCHOOL,MRS.LATHA VENKATESWAR,Secondary School,31/03/2021,"30B STREET, AL WUHEIDA AREA,NEAR CENTURY MALL, DUBAI,UAE. ,088965",",97142505806",principal@sisdubai.com,http://www.sisdubai.com
2730615,SACHDEVA GLOBAL SCHOOL,SUMANA DUTTA SARKAR,Senior Secondary,31/03/2025,"SECTOR-18-A, DWARKA, PHASE-II, NEW DELHI-110075 ,110075","011 ,28032828",SUMANA@SACHDEVAGLOBAL.IN,http://www.royalpresidencyschool.org
2730150,SADHU VASWANI INT. SCHOOL FOR GIRLS,Neeta Rastogi,Senior Secondary,31/03/2023,"2ND STREET SHANTI NIKETAN NEW DELHI ,110021","011 ,24110242",rastogineeta@rediffmail.com,
2730101,SAHODAY SR. SEC. SCHOOL,SR SUDHA,Senior Secondary,31/03/2023,"C-1 SAFDARJANG DEVE AREA, DISTT SOUTH DELHI, NEW DELHI ,110016","011 ,26512344",sudhadevasia@gmail.com,
2730307,SAI MEMORIAL,DR MRS MEENAKSHI KESWANI,Senior Secondary,31/03/2022,"SAI BHAWAN F.C.CENTRE GEETA COLONY, DISTT EAST DELHI, DELHI ,110031","011 ,22016866",meenakshikes@yahoo.co.in,
1480002,SAINIK SCHOOL,COL. BS RATHORE,Senior Secondary,31/03/2025,"PUNGLWA P.O., PEREN DISTRICT ,797106","011 ,03862289216",sainikpunglwa@yahoo.co.in,http://www.mpsipextn.com
5930018,SALMIYA INDIAN MODEL SCHOOL,Dr.Anis Ahmad,Senior Secondary,31/03/2022,"AL MUGHERA BIN SHUBA STREET, BLOCK 12, PO BOX 8557, SALMIYA 22056 ,","0965 ,25616838",sims.kuwait@gmail.com,http://www.simskuwait.com
2730401,SALWAN PUBLIC SCHOOL,Ms. Seema Malik,Senior Secondary,31/03/2024,"KONDLI GHAROLI COMPLEX MAYUR VIHAR PHASE III, DISTT EAST DELHI, DELHI ,110096","011 ,22626712/13",principal.spsmayurvihar@salwanschools.com,
2730527,SAM INTERNATIONAL SCHOOL,RITU KHATI,Senior Secondary,31/03/2022,"SECTOR 12, PHASE II DWARKA, DISTT SOUTH WEST DELHI, NEW DELHI ,110075","011 ,42815282",sam_dwarka@yahoo.co.in,http://www.amritapuri.org
2730621,SANSKAR CONVENT SCHOOL,Yagya Rathor,Senior Secondary,31/03/2023,"83, SHYAM VIHAR, E-BLOCK EXTN., NAJAFGARH ,110043","011 ,64592800",sanskarconventschool@gmail.com,
2730821,SANSKRITI MODERN SCHOOL,MRS. JYOTI PHOUGHAT,Secondary School,31/03/2022,"109,GALI NO.8/3, G-BLOCK, RATIYA MARG, SANGAM VIHAR ,110062",",01164603510",sanskritimodernschool@gmail.com,http://www.sanskritimodernschool.in
2730295,SANSKRITI SCHOOL,ABHA SAHGAL,Senior Secondary,31/03/2023,"ST MARTIN MARG CHANAKYAPURI, DISTT CENTRAL DELHI, NEW DELHI ,110021","011 ,26883335",principal@sanskritischool.com,
2762068,SANT EKNATH GOVT.SARVODAYA GIRLS SR,RAJESHWARI,Senior Secondary,31/03/2023,"SEC SCHOOL J & K BLOCK DILSHAD GARDEN DELHI ,110095","011 ,22118830",steknath1106023@gmail.com,
2730356,SANT HARI DASS PUBLIC SCHOOL,mr harender kumar,Senior Secondary,31/03/2026,"OPP AIR FCE STATION BANI CAMP NAJAFGARH, DISTT SOUTH WEST DELHI, DELHI ,110043",",",,
2730488,SANT KIRPAL MODEL SCHOOL,GULSHAN BHARDWAJ,Senior Secondary,31/03/2024,"DHICHAON KALAN ROAD NAJAFGARH, DISTT SOUTH WEST DELHI, NEW DELHI ,110043","011 ,64670903",gulshanskms@gmail.com,
2730854,SANT NAGPAL PUBLIC SCHOOL,MR. SHAMBHU SHARAN,Secondary School,31/03/2024,"GOLE BUILDING, CHHATTARPUR MANDIR COMPLEX, CHHATTAR PUR, NEW DELHI - 110074 ,110074",",01126806890",SNPSCHHATTARPUR@GMAIL.COM,www.santnagpalpublicschool.in
2730312,SARASWATI BAL MANDIR SR SEC SCHOOL,MS MANJEET KAUR,Senior Secondary,31/03/2025,"WARD NO 6 MEHRAULI NEW DELHI ,110030","0231 ,26645770",,
2730810,SARASWATI MODEL SCHOOL,MR. SANJAY JAIN,Secondary School,31/03/2022,"GALI NO. - 5, EAST SAGARPUR, NEW DELHI - 110046 ,110046",",01128520134,9811697650",saraswati.sp46@gmail.com,
2730537,SARASWATI PUBLIC SCHOOL,mrs sunita vimal,Secondary School,31/03/2025,"280, 20 FEET ROAD BUDH VIHAR, MANDOLI ,110093","0171 ,65092257",,
2754083,SARDAR BALABH BHAI PATEL,KHAN BAHADUR,Senior Secondary,31/03/2026,"GOVT.SARVODAYA BOYS SR SEC SCHOOL TUGHLAKABAD EXTN. NEW DELHI ,110019","011 ,29984543",SVBPSBV1925007@GMAIL.COM,
2730024,SARDAR PATEL VIDYALAYA,Anuradha Joshi,Senior Secondary,31/03/2019,"ROAD NO 3 LODI ESTATE NEW DELHI ,110003","011 ,24627344",principalspv@gmail.com,http://www.spvdelhi.org
2756176,SARDAR VALLABHBHAI PATEL,VEENA BHARDWAJ,Senior Secondary,31/03/2021,"CANTONMENT BOARD SR. SEC. SCHOOL, SADAR BAZAR DELHI CANTT-110010 ,110010","011 ,25694992",BHARDWAJASHWINI9@GMAIL.COM,
2756028,SARVDAYA BAL VIDYALAYA,PHOOL SINGH,Senior Secondary,31/03/2025,"UTTAM NAGAR NEW DELHI ,110059","011 ,25352512",1618008sbvun@gmail.com,
2754084,SARVODAYA BAL VIDYALAYA,RAJINDER KUMAR,Senior Secondary,31/03/2024,"TUGHLAKABAD EXTN NEW DELHI ,110019","011 ,29991541",sbv.tkd19@gmail.com,
2754136,SARVODAYA BAL VIDYALAYA,LAKHAN LAL MEENA,Senior Secondary,31/03/2024,"JONAPUR, NEW DELHI ,110047","011 ,26658103",sbvjonapur@gmail.com,
2756180,SARVODAYA BAL VIDYALAYA,PRAKASH CHANDER SHARMA,Senior Secondary,31/03/2022,"RANHAULA, NANGLOI, DELHI ,110041","011 ,28364688",pcsharma1958@yahoo.co.in,
2752144,SARVODAYA BAL VIDYALAYA,SH. OM PRAKSH NIMRA,Senior Secondary,31/03/2024,"OLD SEELAMPUR, DELHI-110031 ,110031","011 ,7503712665",arvindkumarsre@gmail.com,
2754026,SARVODAYA BAL VIDYALAYA,BRIJMOHAN PANCHAL,Senior Secondary,31/03/2018,"SADIQ NAGAR NEW DELHI ,110049","011 ,26252091",sbvsn2013@gmail.com,
2754008,SARVODAYA BAL VIDYALAYA,NIRANJAN LAL SHARMA,Senior Secondary,31/03/2022,"RAILWAY COLONY TUGLAKABAD NEW DELHI ,110044","011 ,26361734",gbsssrlycltkd@yahoo.co.in,
2754007,SARVODAYA BAL VIDYALAYA,mr.  dr mohd zahid ali,Senior Secondary,31/03/2018,"MOLARBAND P.O. BADARPUR NEW DELHI ,110044","011 ,26666426",gbsss1_md@rediffmail.com,
2754040,SARVODAYA BAL VIDYALAYA,KULDEEP KUMAR,Senior Secondary,31/03/2022,"FATEHPUR BERI NEW DELHI ,110074","011 ,26654815",,
2752146,SARVODAYA BAL VIDYALAYA,BIR SINGH,Senior Secondary,31/03/2022,"J. J. COLONY, KHICHRIPUR VILLAGE, DELHI-110091 ,110092","011 ,22772054",sbvjjckhp@yahoo.com,
2752139,SARVODAYA BAL VIDYALAYA,JAGDISH,Senior Secondary,31/03/2023,"ANAND VIHAR, DELHI-10092 ,110092","011 ,22144732",SBVANANDVIHAR@GMAIL.COM,
2754130,SARVODAYA BAL VIDYALAYA,KAMLESH KUMAR MEENA,Secondary School,31/03/2022,"J-BLOCK, SANGAM VIHAR,NEW DELHI-110080 ,110080","011 ,26043056",gbssjblocksangamvihar@yahoo.com,
2756004,SARVODAYA BAL VIDYALAYA NO 2,RAVINDRA NATH JHA,Senior Secondary,31/03/2022,"PALAM ENCLAVE NEW DELHI ,110045","011 ,25030892",sbvno2@gmail.com,
2752145,SARVODAYA BAL VIDYALAYA NO-2,LAKHAN LAL,Senior Secondary,31/03/2022,"MANDAWALI, ,110092","011 ,22476906",lakhan11159@gmail.com,
2764096,SARVODAYA BAL VIDYALAYA NO. 2,RAJA RAM SINGH ,Senior Secondary,31/03/2021,"SECT -IV, DR. AMBEDKAR NAGAR ND 110062 ,","011 ,29965851",rrsingh49@gmail.com,
2756003,SARVODAYA BAL VIDYALAYA NO.1,JAG RAM MEENA,Senior Secondary,31/03/2018,"PALAM VILLAGE NEW DELHI ,110045","011 ,25367278",JAGRAMMEENA53@GMAIL.COM,
2754140,SARVODAYA BAL VIDYALAYA NO.2,.,Senior Secondary,31/03/2022,"MOLAR BAND, NEW DELHI-110044 ,",",",,
2756005,"SARVODAYA BAL VIDYALAYA,",Manohari Lal Meena,Senior Secondary,31/03/2018,"SHAHBAD MOHAMMAD PUR, NEW DELHI-110061 ,110061","011 ,25655251",manoharilalmeena3@gmail.com,
2752098,SARVODAYA CO-ED SR.SEC SCHOOL,Nanak Chand,Senior Secondary,31/03/2023,"I P EXTN PATPARGANJ DELHI-92 ,110092","011 ,22233138",nanakchand86@gmail.com,
2754065,SARVODAYA CO-ED VIDYALAYA,SAVITRI ARYA,Senior Secondary,31/03/2022,"SHAH PUR JAT NEW DELHI ,110049","011 ,26495617",savitriarya2015@gmail.com,
2764046,SARVODAYA CO-ED VIDYALAYA,SANTHOSH KUMAR N,Senior Secondary,31/03/2024,"MASJID MOTH NEW DELHI ,110049","011 ,26266170",nsanthosh68@gmail.com,
2754089,SARVODAYA CO-EDU VIDHYALAYA,ANITA MALHOTRA,Senior Secondary,31/03/2022,"VASANT VIHAR, NEW DELHI ,110057","011 ,26141479",a2malhotra@gmail.com,
2754122,SARVODAYA CO-EDUCATION SR. SECONDARY SCHOOL,BRIJMOHAN PANCHAL,Senior Secondary,31/03/2021,"MUNIRKA VILLAGE, NEW DELHI-110067 ,110067","011 ,26106074",brijmohanpanchal06@gmail.com,
2764043,SARVODAYA COED SR SEC SCHOOL,POONAM TANDON,Senior Secondary,31/03/2019,"NANAK PURA MOTI BAGH II NEW DELHI ,110021","011 ,26875417",poonamtandon13@gmail.com,
2764037,SARVODAYA COED SR SEC SCHOOL,RAM KHILADI MEENA,Senior Secondary,31/03/2021,"NETAJI NAGAR NEW DELHI ,110023","011 ,24671266",school1719102@gmail.com,
2764031,SARVODAYA COED SR SEC SCHOOL,SANGEETA CHAUHAN,Senior Secondary,31/03/2022,"SAFDARJUNG ENCLAVE NEW DELHI ,110029","011 ,26102743",scoedsss@gmail.com,
2764056,SARVODAYA KANYA VIDALAYA,MANJU GAUTAM,Senior Secondary,31/03/2021,"NO NAGAR OKHLA NEW DELHI ,110025","011 ,26932101",manjugautam0405@gmail.com,
2764091,SARVODAYA KANYA VIDYALAYA,NEELAM SINGH ,Secondary School,31/03/2025,"J BLOCK SANGAM VIHAR NEW DELHI-110062 ,110019","011 ,26046840",jblksangamvihar@gmail.com,
2756136,SARVODAYA KANYA VIDYALAYA,RAJNI SHARMA,Senior Secondary,31/03/2022,"DHARAM PURA (NAJAFGARH) NEW DELHI ,110043","011 ,25322257",R_SHARMA258@YAHOO.COM,
2756145,SARVODAYA KANYA VIDYALAYA,KUMUD WALIA,Senior Secondary,31/03/2023,"DEENDARPUR NEW DELHI ,110043","011 ,65568855",kumudwalia59@gmail.com,
2752074,SARVODAYA KANYA VIDYALAYA,VANDNA BATRA,Senior Secondary,31/03/2019,"ANAND VIHAR DELHI ,110092","011 ,22142848",SKVANANDVIHAR1001009@GMAIL.COM,
2752101,SARVODAYA KANYA VIDYALAYA,MUNESH,Senior Secondary,31/03/2023,"GAZIPUR DELHI ,110096","011 ,22231097",1002184hos@gmail.com,
2766076,SARVODAYA KANYA VIDYALAYA,SHAKUNTLA SETHI,Senior Secondary,31/03/2024,"RAJ NAGAR -II EXTN PALAM COLONY NEW DELHI ,110045","011 ,25364133",RK.SETHI50@GMAIL.COM,
2766067,SARVODAYA KANYA VIDYALAYA,MANJU LATA,Senior Secondary,31/03/2024,"F-BLOCK, BUDH NAGAR, INDERPURI, NEW DELHI-110012 ,110012","011 ,25831887",narainaskvjjcamp@ymail.com,
2752116,SARVODAYA KANYA VIDYALAYA,LUXMI CHOUDHARY,Senior Secondary,31/03/2024,"OLD SEELAM PUR, DELHI ,110031","011 ,22007646",luxmichoudhary60@gmail.com,
2764061,SARVODAYA KANYA VIDYALAYA,SEEMA KAPUR,Senior Secondary,31/03/2021,"MOLAR BAND NEW DELHI ,110044","011 ,26665736",skvmolarband@gmail.com,
2762065,SARVODAYA KANYA VIDYALAYA,SADHNA,Senior Secondary,31/03/2024,"POCKET IV PHASE I MAYUR VIHAR DELHI ,110091","011 ,22714978",1002036hos@gmail.com,
2762037,SARVODAYA KANYA VIDYALAYA,SHASHI BALA SINGH ,Senior Secondary,31/03/2024,"KALYANVAS DELHI ,110091","011 ,22776430",shashi24apr@gmail.com,
2762011,SARVODAYA KANYA VIDYALAYA,RITA BOKIL,Senior Secondary,31/03/2024,"VIVEK VIHAR DELHI ,110095","011 ,22163114",1001022.hos@gmail.com,
2764053,SARVODAYA KANYA VIDYALAYA,AMARJIT KAUR,Senior Secondary,31/03/2023,"NEW FRIENDS COLONY NEW DELHI ,110065","011 ,26310502",,
2764081,SARVODAYA KANYA VIDYALAYA,SNEH AGGARWAL,Senior Secondary,31/03/2022,"M.B ROAD, PUSHP VIHAR NEW DELHI ,110017","011 ,29565739",skv_aggarwal@yahoo.com,
2764078,SARVODAYA KANYA VIDYALAYA,SUNITA SHARMA,Senior Secondary,31/03/2021,"SULTAN PUR NEW DELHI ,110030","011 ,26805825",sunita172@gmail.com,
2764058,SARVODAYA KANYA VIDYALAYA,PUSHPLATA,Senior Secondary,31/03/2021,"TUGHLAKABAD VILLAGE NEW DELHI ,110044","011 ,29967122",SKV1925040@GMAIL.COM,
2764016,SARVODAYA KANYA VIDYALAYA,RADHICA ARORA,Senior Secondary,31/03/2021,"ANDREWS GANJ NEW DELHI ,110049","011 ,26253728",skvandrewsganj@gmail.com,
2762034,SARVODAYA KANYA VIDYALAYA,MADHU SHARMA,Senior Secondary,31/03/2022,"RADHEY SHYAM PARK DELHI ,110051","011 ,22448941",1003153hos@gmail.com,
2764010,SARVODAYA KANYA VIDYALAYA,SUMIT,Senior Secondary,31/03/2026,"A BLOCK (SN) DEFENCE COLONY NEW DELHI ,110024","011 ,24337507",sisternivedita.school@yahoo.com,
2764073,SARVODAYA KANYA VIDYALAYA NO 2,POOJA RANI ,Senior Secondary,31/03/2021,"MAIN BAZAR MEHRAULI NEW DELHI ,110030","011 ,26641383",pooja.arora.vp@gmail.com,
