Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
931018 ,SREE NARAYANA ENGLISH MEDIUM SCHOOL,ASOKAN A,Secondary School,31/03/2026,"CHEKKIKULAM PO KOODALI VIA KANNUR ,670592","0497 ,2790295",alarambilashok@gmail.com,
930643 ,SREE NARAYANA GURU CENTRAL SCHOOL,PRIYA RAJAN,Senior Secondary,31/03/2023,"EZHUKONE KOLLAM DISTT KERALA ,691505","0474 ,2483049",sngcs@hotmail.com,
930596 ,SREE NARAYANA GURU MEMORIAL CENTRAL SCHOOL,Mr.T.G Sudheer,Senior Secondary,31/03/2026,"VALAMANGTALAM SOUTH PO THURAVAOR ALAPPUZHA DISTT KERALA ,688532","0478 ,2562353",school@sngmc.org,bps1_brh@yahoo.com
931258 ,SREE NARAYANA PUBLIC SCHOOL,SASIDHARAN PILLAI  G,Secondary School,31/03/2024,"KOTTAPPURAM,ELAMPAZHANOOR (P O), CHADAYAMANGALAM ,691534","91 ,7025652909",sasipolicodu@gmail.com,http://www.gimskerala.org
931303 ,SREE NARAYANA PUBLIC SCHOOL,MR. BENNY MATHEW,Secondary School,31/03/2022,"AMBAZHACHAL, THOKKUPARA P.O, ADIMALY, IDUKKI (DT) KERALA,685565 ,685565",",04864279266",snpsambazhachal@gmail.com,http://www.snpsal.in
931200 ,SREE NARAYANA PUBLIC SCHOOL,BRIGIT KURIAN,Secondary School,31/03/2022,"MUNDAKAYAM, MUNDAKAYAM P.O. ,686513","0482 ,8273733",ruby.benny09@gmail.com,
930154 ,SREE NARAYANA PUBLIC SCHOOL,SURESH M VELAYUDHAN,Senior Secondary,31/03/2022,"POOTHOTTA P.O ERNAKULAM DIST KERALA ,682307","0484 ,2792616",sureshsukavi@rediffmail.com,
930051 ,SREE NARAYANA PUBLIC SCHOOL,N G Babu,Senior Secondary,31/03/2025,"VADAKKEVILA P.O KOLLAM KERALA ,691010","0474 ,2729132",ngbabu2000@gmail.com,
930517 ,SREE NARAYANA PUBLIC SCHOOL,MAYA K,Senior Secondary,31/03/2024,"VALLIYODE VADAKKENCHERRY ALATHUR PALAKKAD DISTT KERALA ,678682","4922 ,257500",,
931037 ,SREE NARAYANA PUBLIC SCHOOL,SAJI SREEKUMAR,Secondary School,31/03/2025,"KAPPIL MEKKU,KRISHNAPURAM,KAYAMKULAM, ALAPPUZHA,PIN 690533 ,690533","0479 ,2437774",skumarsreearoma@yahoo.com,http://www.sreenarayanapublicschoolkappil.org.in
930623 ,SREE NARAYANA PUBLIC SCHOOL,SREEKUMARY  K,Senior Secondary,31/03/2026,"PAVUMBA PO KOLLAM KERALA ,690574","0476 ,2863840",principalsnpavumba@gmail.com,
930488 ,SREE NARAYANA PUBLIC SCHOOL,SHEEBA MANOJ,Senior Secondary,31/03/2024,"NENMENI PO KOLLENGODE PALAKKAD DISTT., KERALA ,678506","0492 ,3262715",sheebamenon7@gmail.com,
930868 ,SREE NARAYANA PUBLIC SCHOOL,K G VIJAYAN,Secondary School,31/03/2024,"CHANNANIKKAD P.O. ,686533","0481 ,2430830",kgvijayan@gmail.com,
930426 ,SREE NARAYANA TRUST CENTRAL SCHOOL,KANAKALATHA A,Senior Secondary,31/03/2023,"SHURANUR PALAKKAD DISTT., KERALA ,679121","0466 ,2223387",lathaharidas@gmail.com,http://www.sntedusrr.com
930304 ,SREE NARAYANA TRUST CENTRAL SCHOOL,NISHA S,Senior Secondary,31/03/2022,"KOLLAM DISTT, KERALA ,691001","0474 ,2744106",nishasanjeev754@gmail.com,
931235 ,SREE NARAYANA TRUSTS CENTRAL SCHOOL,Manu Prasad,Secondary School,31/03/2023,"PAMBANAR PEERUMEDU IDUKKI ,685537","0486 ,9232466",manuprasadkumily@gmail.com,
930975 ,SREE NARAYANA VIDYA MANDIR CENTRAL SCHOOL,T V SATHEES BABU,Secondary School,31/03/2026,"P.O.PADY,KODALY,THRISSUR(DIST),KERALA PIN-680699 ,680699","0480 ,2744260",snvmkodaly@gmail.com,www.snvmcentralschool.com
930035 ,SREE NARAYANA VIDYA MANDIR SENIOR SECONDARY SCHOOL,Mr. Rajeevan Paloth,Senior Secondary,31/03/2025,"TALAP KANNUR KERALA - 670002 ,670002","0497 ,2705180",rajeevanpaloth@gmail.com,http://www.snvmandir.org
930372 ,SREE NARAYANA VIDYA PEEDTOM,P SAHADEVAN,Senior Secondary,31/03/2024,"KOTTA PO CHENGANNUR, DIST ALAPPUZHA KERALA ,689504","0479 ,2423500",snvpkotta@yahool.com,http://www.marygiri.g
930248 ,SREE NARAYANA VIDYAPEETAM PUBLIC SCHOOL,M R RAKHY PRINCE,Senior Secondary,31/03/2025,"TRIPUNITHURA ERNAKULAM KERALA ,682301","0484 ,2778750",rakhyprince@gmail.com,
930207 ,SREE NEELAKANTA VIDYA PEEDOM,V G RAMACHANDRA KURUP,Middle Class,31/03/2001,"CHENKOTTUKONAM THUNDATHIL PO THIRUVANANTHAPURAM KERALA ,695581",",41865",,
931035 ,SREE RAJA RAJESWARI ENGLISH MEDIUM SCHOOL,K R BIJI,Secondary School,31/03/2022,"KADAKKARAPPALLY P.O., CHERTHALA ,688529","0478 ,2181007",bijidevapriyan@gmail.com,
930931 ,SREE RAMAKRISHNA VIDYANIKETHAN PUBLIC SCHOOL,K R VIJAYALEKSHMI,Secondary School,31/03/2025,"NANDIKARA, PUDUKAD(VIA),THRISSUR,KERALA. ,680301","0480 ,2757206",principal.srkvn@gmail.com,
930462 ,SREE SABARI CENTRAL SCHOOL,G JAYAKUMARY,Senior Secondary,31/03/2023,"NOORANAD ALAPPUZHA DISTT KERALA ,690504","0479 ,2386160",profjayag@yahoo.com,
931274 ,SREE SAI VIDYA PEEDHOM,MRS. BINU R,Secondary School,31/03/2025,"SREE SAI VIDYA PEEDHOM, SREE SAI NAGAR, MANGATTUKARA, ANTHIKAD,P.O., THRISSUR DISTRICT, KERALA-680641 ,680641","0471 ,04872638200",srisaianthikad@gmail.com,http://www.sreesaividyapeedhom.com
930783 ,SREE SANKARA VIDYA PEEDHOM ENGLISH MEDIUM SCHOOL,MAYADEVI K S,Senior Secondary,31/03/2023,"NAGAROOR P.O., KILIMANOOR VIA, DISTT THIRUVANANTHAPURAM, KERALA ,695618","0470 ,2678610",thazhemadom@gmail.com,
930349 ,SREE SANKARA VIDYA PEETAM,K K  SOBHANA,Senior Secondary,31/03/2025,"MATTANNUR KANNUR DISTT KERALA ,670702","0490 ,2473630",sree.sankara390@gmail.com,
930602 ,SREE SANKARA VIDYALAYAM ENGLISH MEDIUM SCHOOL,RINJIMA RAVINDRAN,Senior Secondary,31/03/2024,"EAST GATE VAIKOM KOTTAYAM DISTT KERALA ,686142","4829 ,231467",rinjimaravindran@ssv.org.in,
930235 ,SREE SARADA VIDYALAYA,RADHA VARMA,Senior Secondary,31/03/2025,"SANKAR NAGAR MATTOOR KALADY, DISTT ERNAKULAM, KERALA ,683574","0484 ,2463062",sreesaradavidyalaya@gmail.com,
930524 ,SREE SARASWATHY VIDYA MANDIR,SREENIVASAN M K,Senior Secondary,31/03/2025,"KARIKODE KOTTAYAM DISTT KERALA ,686610","4829 ,257285",srinee@hotmail.com,
930918 ,SREE SARASWATHY VIDYALAYAM,HRISHIKESH A S,Senior Secondary,31/03/2022,"OORUTTAMBALAM P.O. THIRUVANANTHAPURAM PIN: 695507, KERALA ,695507","0471 ,2299318",sreesaraswathyvidyalayam@gmail.com,Nil
930112 ,SREE VALLUVANAD VIDYA BHAVAN,THANKAM UNNIKRISHNA,Senior Secondary,31/03/2025,"POST BOX 82, PERINTAKMANNA, ERAVIMANGALAM CHERUKKARA MALAPURAM DISTT KERALA ,679340","0493 ,3226366",svvbhome@gmail.com,
930628 ,"SREE VIJAYANANDA VIDYA PEEDOM,",LETHA   S,Secondary School,31/03/2024,"ARANMULA PATHANAMTHITTA DISTT KERALA ,689533","0468 ,2318090",sreevijayananda@hotmail.com,
930549 ,SREEKRISHNAPURAM CENTRAL SCHOOL,Mrs Anitha N,Senior Secondary,31/03/2024,"KADAMPAZHIPURAM PO PALAKKAD DISTT KERALA ,678633","0466 ,2268379",mnsanoj@gmail.com,
931240 ,SREENARAYANA CENTRAL SCHOOL,Sajim C C,Secondary School,31/03/2023,"THURUTHY P.O, CHANGANACHERRY ,686535","0481 ,2322282",sajimchooravayalil2015@gmail.com,
931195 ,"SREENARAYANA CENTRAL SCHOOL, MOONNANAKUZHI.",SUDHEEMOHAN D,Secondary School,31/03/2022,"SREENARAYANAGIRI, KOLERI-P.O, KENICHIRA, WAYANAD. ,673596","4936 ,210560",sudheemohan@gmail.com,
930538 ,SREENARAYANA SAMSKARIKA SAMITHY,Mrs. Prof. PRASANNA KUMARI.G,Senior Secondary,31/03/2020,"PUBLIC SCHOOL PERUMPUZHA PO KUNDARA KOLLAM DISTT KERALA ,691504","0474 ,2528233",,www.snssps.com
930553 ,SREENARAYANA VIDYANIKETAN CENTRAL SCHOOL,SUBHADRA,Senior Secondary,31/03/2025,"THIRUVATHRA PO CHAVAKKAD THRISSUR KERALA ,680516","0487 ,2616221",subhadrakulankara@gmail.com,svnthiruvathraschool.com
930095 ,SREENIKETAN CENTRAL SCHOOL,Maheshkumar,Senior Secondary,31/03/2024,"CHATHANNOOR KARAMCODU PO CHATHANNOOR KOLLAM KERALA ,691579","0474 ,2593952",maheshkumar51@gmail.com,
930299 ,SREYAS PUBLIC SCHOOL,Mr. Reetheesh,Senior Secondary,31/03/2023,"PONKUNNAM P O KOTTAYAM KERALA ,686506","0482 ,8297021",drsanthoshbalakrishnan@gmail.com,http://www.sreyas.org
931138 ,SRI BHAGAVATHI ENGLISH MEDIUM SCHOOL,MANJULA P V,Secondary School,31/03/2022,"KANILA, BANGRAMANJESHWAR, POST. MANJESHWAR, KASRAGOD. DIST, KERALA 671323 ,671323","4998 ,272603",MANJULA8002@GMAIL.COM,
931221 ,SRI RAGHAVENDRA VIDYALAYA,GEETHA V PRABHU,Secondary School,31/03/2023,"VARAKADY ROAD S L PURAM P O CHERTHALA ALAPPUZHA KERALA ,688523","0478 ,2862640",geethasudesh@rediffmail.com,
930941 ,SRI SAI VIDYA VIHAR,Seema Ramesh,Senior Secondary,31/03/2022,"ALANGAD, ALUVA ERNAKULAM DISTRICT, KERALA ,683511","0484 ,2671483",seemesh3@gmail.com,
930871 ,SRI SAI VIDYABHAVAN,C VIJAYAKUMARI,Secondary School,31/03/2024,"P.VEMBALLUR S.N. PURAM, SREENARAYANAPURAM, KODUNGALLUR, THRISSUR ,680671","0480 ,2854194",srisaividyabhavanschool@gmail.com,
930384 ,SRI SANKARA ENGLISH MEDIUM SCHOOL,MR. U.SURESHKUMAR,Senior Secondary,31/03/2023,"KURUPPAN KULANGARA CHERTHALA ALLAPPEY KERALA ,688539","0478 ,04782573258",ssem.school@yahoo.in,www.sreesankaraschool.com
930321 ,SRI SATHYA SAI ENGLISH MEDIUM SCHOOL,SAI RANI S V,Secondary School,31/03/2024,"VELLANAD THIRUVANANTHAPURAM KERALA ,695543","0472 ,2883489",sssems.tvm@gmail.com,
930014 ,SRI SATHYA SAI VIDYAPEETH,DR.SURASH KUMAR,Senior Secondary,31/03/2025,"SRI SAILAM KATALUR POST CALICUT, KOZHIKODE DIST. KERALA ,673531","0496 ,2691044",pcrao2011@gmail.com,
931340 ,SRI SRI ACADEMY,MRS. RENUKA DEVI MC,Secondary School,31/03/2024,"KOCHANJILIMOODU, EZHUKONE PO,KOLLAM-691505, KERALA ,691505",",04742989301",ssakollam@ssrvm.org,ssakollam.ssrvm.org
931066 ,SRI SRI RAVISHANKAR VIDYA MANDIR,Rajalekshmy G G,Senior Secondary,31/03/2023,"KOTESHWARAM TEMPLE ROAD, CHEPPANAM P.O., PANANGAD, VYTILLA, ERNAKULAM ,682506","0484 ,2106701",principalssrvmkochi@gmail.com,http://www.ssrvm.org
931260 ,SRI SRI RAVISHANKAR VIDYA MANDIR,SANDHYA O M,Secondary School,31/03/2024,"BUNGLAW ROAD, P.O.PULLAZHY ,680012","0487 ,6540354",sandhyakurur@gmail.com,
931165 ,SRI SRI RAVISHANKAR VIDYA MANDIR,RAJESWARY S,Senior Secondary,31/03/2024,"MARUTHANKUZHY, KANJIRAMPARA P.O., THIRUVANANTHAPURAM, 695030 ,695030","0471 ,6888809",rajeswary69@gmail.com,
931348 ,SRI SRI RAVISHANKAR VIDYA MANDIR (S.S.R.V.M),MRS. Shyna G S,Secondary School,31/03/2024,"SRI SRI RAVISHANKAR VIDYA MANDIR, KATTACHIRA, PALLICKAL P O BHARANIKKAVU PANCHAYATH, KATTANAM,ALAPPUZHA (DIST) KERALA - 690503 ,690503",",04792330066",kayamkulam@ssrvm.org,https://kayamkulam.ssrvm.org
931196 ,"SRI SRI RAVISHANKAR VIDYA MANDIR, KOVOOR",SAVITHARANI P M,Secondary School,31/03/2022,"OMASSERY THAZHAM, KOVOOR PALAZHI MLA ROAD, CHEVAYUR(P.O), KOZHIKODE. ,673017","0495 ,2356850",savitharanipm@gmail.com,
931104 ,SRI SRI RAVISHANKAR VIDYAMANDIR,T SHAJI,Secondary School,31/03/2021,"SASTHAVATTOM, THONNAKKAL, SASTHAVATTOM PO, ATTINGAL. ,695305","0471 ,2618055",kilimanoor.tshaji@gmail.com,http://www.ssrvm.org
931215 ,SRI VIGHNESWARA CENTRAL SCHOOL,SAJEEV KUMAR P H,Secondary School,31/03/2023,"KIRALOOR ROAD, CHUNGAM, VELUR BAZAR(P.O) ,680601","0488 ,5288989",SAJEEVKUMAR90@GMAIL.COM,
930146 ,SRI VIVEKANANDA MEMORIAL PUBLIC SCHOOL,MR. JAYASANKAR PRASAD,Senior Secondary,31/03/2024,"ARALUMMODU THIRUVANANTHAPURAM KERALA ,695123","0471 ,2222102,2227999",principal@svmps.org,http://www.svmps.org
930526 ,ST ANN'S ENGLISH MEDIUM SCHOOL,LOURDU HELEN VIJAYA C A ,Senior Secondary,31/03/2026,"MUTTIKULANGARA PO DISTT PALAKKAD KERALA ,678594","0491 ,2553326",vijaiann@yahoo.in,
930744 ,ST ANN'S PUBLIC SCHOOL,SR ANNIE THACHIL,Senior Secondary,31/03/2026,"ELOOR UDYOGAMANDAL PO ERNAKULAM DISTT KERALA ,683501","0484 ,6521641",st.annspublicschool@gmail.com,
930694 ,ST ANNE'S PUBLIC SCHOOL,Sr  Gracy Paul,Senior Secondary,31/03/2025,"ANATHADAM MANAKULANGARA PO THRISSUR DISTT MUKANDAPURAM KERALA ,680684","0480 ,2727742",srgracypaul@gmail.com,
930707 ,ST ANNES PUBLIC SCHOOL,MISS SR.TINCY JUSA,Secondary School,31/03/2025,"PERUMBAVOOR, KOOVAPPADY PO ERNAKULAM DIST KERALA ,683544","0484 ,2642268",anneskoovappady@gmail.com,http://www.annespublicschool.in
930688 ,ST ANNS SCHOOL,SR. ANITHA JOSEPH,Secondary School,31/03/2025,"AYUR PO KOLLAM DISTT KERALA ,691533","0475 ,2294485",st.annsayur@yahoo.co.in,www.stannsschoolayur.in
930749 ,ST ETHREM SEMINARY PUBLIC SCHOOL,JOHNSON MATHEW,Senior Secondary,31/03/2023,"SENION NAGAR VETTICKAL PO MULANTHURUTHY ERNAKULAM DISTT KERALA ,682314","0484 ,2749549",johnsonstephrem@gmail.com,
930579 ,ST FRANCIES D'ASSISI SENIOR SECONDARY SCHOOL,BRO A L JOSE,Senior Secondary,31/03/2025,"ASHOKAPURAM PO ALUVA ERNAKULAM KERALA ,683101","0484 ,2838434",aleetayil@gmail.com,
930554 ,ST GEORGE PUBLIC SCHOOL,RACHEL VARGHESE,Senior Secondary,31/03/2025,"KOZHUVALLUR PO CHENGANNUR ALAPPUZHA DISTT KERALA ,689521","0479 ,2369971",clarathomas1495@gmail.com,
930645 ,ST GEORGE PUBLIC SCHOOL,ANITHA EMERSE,Senior Secondary,31/03/2024,"MANO KEEZHILLAM PO ERNAKULAM DISTT KERALA ,683511","0484 ,2652811",anitha11169@gmail.com,
930758 ,ST GEORGE SCHOOL,MANJU V J,Secondary School,31/03/2025,"AMPALAPHUMKALA P.O. EZHUKONE, KOLLAM ,691505","0474 ,2454908",manjuvj@gmail.com,
930492 ,ST GREGORIOS CENTRAL SCHOOL,SOBHANA KUMARI C N,Senior Secondary,31/03/2025,"KUTHIRAPPANTHI PO THAZHAVA KARUNAGAPPALLY KOLLAM DIST KERALA ,690523","0476 ,2863371",sobhasoman111@gmail.com,http://www.stgcschool.com
930411 ,ST GREGORIOS ENGLISH MEDIUM SCHOOL,Smt. Jayasree S,Senior Secondary,31/03/2023,"KAIPATTOOR PO PATHANAMTHITTA DISTT., KERALA ,689648","0468 ,2351846",josevkoshy@gmail.com,
931232 ,ST JOHNS ACADEMY,Aishwarya,Secondary School,31/03/2023,"VETTUKKAD P O THRISSUR 680014 ,680014","0487 ,2686144",aishwaryasjb@gmail.com,
930400 ,ST JOHNS PUBLIC SCHOOL,MRS. DAISY KURIAN,Senior Secondary,31/03/2024,"SOUTH PARAVOOR PO ERNAKULAM KERALA ,682307","0484 ,04842793666",stjohnsps@gmail.com,http://www.Stjohnspublicschool.ac.in
930429 ,ST JOSEPH ENGLISH MEDIUM SCHOOL,ANIE MO,Senior Secondary,31/03/2023,"KEEZHOOR PO THALAYALULPARAMBU DISTT KOTTAYAM KERALA ,686605","0482 ,9252420",sjfusco@ymail.com,
931092 ,ST JOSEPH INTERNATIONL SCHOOL,DEEPTHI V,Secondary School,31/03/2026,"CHITTUMALA EASTKALLADA KOLLAM ,691502","0474 ,2586608",smithabijoy21@gmail.com,
931157 ,ST JOSEPH PUBLIC SCHOOL NEELOOR,JOSEPH A SEBASTIAN,Secondary School,31/03/2022,"NEELOOR [PO] KOTTAYAM [DIST] KERALA ,686651","0482 ,2222246",joseanchanickal@gmail.com,http://www.josephneeloor.com
930513 ,ST JOSEPH'S EMUP SCHOOL,Rev Sr Odilo Pushpa Mary,Senior Secondary,31/03/2020,"MUTTADA THIRUVANANTHAPURAM KERALA ,695025","0471 ,2540555",stjoseph2007@rediffmail.com,
930629 ,ST JOSEPH'S ENGLISH MEDIUM SCHOOL,Tomy Abraham,Senior Secondary,31/03/2026,"PUTHANANGODI ANGADIPPURAM MALAPPURAM DISTT KERALA ,679321","0493 ,3258231",tomyonasseri@gmail.com,
930815 ,ST JOSEPH'S ENGLISH MEDIUM SCHOOL,JOSE K J,Secondary School,31/03/2024,"PAZHOOKKARA, ANNALLO P.O THRISSUR - 680731 ,680731","0480 ,2719722",josejkalan60@gmail.com,
930899 ,ST JOSEPH'S ENGLISH MEDIUM SCHOOL,BINDU JOHN,Secondary School,31/03/2025,"VILLOONNI, KOTTAYAM-DIST,KERALA 686008 ,686008","0481 ,2599871",srbindujohn.80@gmail.com,
930495 ,ST JOSEPH'S PUBLIC SCHOOL,Valsamma John,Senior Secondary,31/03/2022,"KUNNUMBHAGAM KANJIRAPALLY KOTTYAM DISTT KERALA ,686507","4828 ,202610",stjosephskply@gmail.com,
930825 ,"ST JOSEPHS PUBLIC SCHOOL, THOTTUVA",SR  MANEESHA  CSC,Secondary School,31/03/2024,"ST JOSEPHS PUBLIC SCHOOL KOOVAPPADY.P.O THOTTUVA ERNAKULAM DIST KERALA 683544 ,683544","0484 ,2642626",srmaneesha2009@gmail.com,
930583 ,ST JUDE PUBLIC SCHOOL,Sr BILPHY P PAUL,Senior Secondary,31/03/2022,"KUTTANELLUR THRISSUR DISTT KERALA ,680014","0487 ,2350880",principal.stjude@gmail.com,
930619 ,ST JULIANA'S PUBLIC SCHOOL,MERCY JOHN,Senior Secondary,31/03/2022,"PERUMPADAPPU PAI ROAD COCHIN, DISTT ERNAKULAM, KERALA ,682006","0484 ,2328947",srmercyveliparambil@gmail.com,
930456 ,ST MARY ENGLISH MEDIUM SCHOOL,MR. BINU STEPHEN,Senior Secondary,31/03/2024,"CHERUPANATHADY BALANTHODE PO KANHANGAD KASARAGOD DISTT KERALA ,671532","0467 ,228888,",stmarys_ems@yahoo.com,http://www.stmaryscherupanathady.com
930477 ,ST MARY'S CATHEDRAL PUBLIC SCHOOL,REENA PHILIP,Senior Secondary,31/03/2025,"PUTHIYACAVU MAVELIKKARA, DISTT ALAPPUZHA, KERALA ,690101","0479 ,2305669",reenaphilip2010@gmail.com,http://www.sanskrutikids.g
930461 ,ST MARY'S CENTRAL SCHOOL,JOSE J PURAYIDOM,Senior Secondary,31/03/2024,"RAJAKUMARI ARIVILAMCHAL PO IDUKKI DISTT KERALA ,685619","0486 ,8243360",josejpurayidam@gmail.com,
930413 ,ST MARY'S ENGLISH MEDIUM SCHOOL,FRANKLIN MATHEW,Secondary School,31/03/2026,"MANARCADY PO DISTT KOTTAYAM KERALA ,686019","0481 ,2371244",fmathew67@gmail.com,
930719 ,ST MARY'S PUBLIC SCHOOL,ANNIE RITA JOSEPH,Senior Secondary,31/03/2023,"THRUTHIPLY VALAYANCHIRANGARA PO PERUMBHAVOOR ERNAKULAM DISTT KERALA ,683556","0484 ,2520282",annieritajoseph@gmail.com,
931206 ,ST MARYS ENGLISH MEDIUM SCHOOL,SR SHANTHI WILMA D ALMEIDA,Secondary School,31/03/2023,"KALIYUR, VORKADY PO 671323, VIA MANJESHWAR, KASARGOD DIST, KERALA ,671323","4998 ,203366",wilmadalmeida@gmail.com,http://www.ursulinefranciscans.org
930886 ,ST MARYS PUBLIC SCHOOL,Jins Pulickal,Secondary School,31/03/2025,"NAKAPUZHA, ERANAKULAM-DIST, KERALA ,686668","0485 ,2288200",frjins@gmail.com,
930443 ,ST MEERA'S PUBLIC SCHOOL,MOLYKUTTY ABRAHAM,Secondary School,31/03/2026,"KALLODE PERAMBRA PO KOZHIKODE DISTT KERALA ,673525","0496 ,2612999",molykuttyabraham@hotmail.com,
930682 ,ST PAUL'S PUBLIC SCHOOL,Smt. tessy Jose C,Senior Secondary,31/03/2023,"KURIACHIRA THRISSUR DISTT KERALA ,680006","0487 ,2254366",stpaulspublicschool@gmail.com,
930568 ,ST PAULS INTERNATIONAL SCHOOL,MR. GEORGE K V,Senior Secondary,31/03/2026,"HMT COLONY PO KALAMMASSERY ERNAKULAM COCHIN KERALA ,683503","0484 ,04842556662",stpaulsinternationalschool@gmail.com,www.stpaulsinternationalschool.org
930497 ,ST PAULS PUBLIC SCHOOL,MARIA JESSY A  P,Senior Secondary,31/03/2025,"FORT COCHIN DISTT ERNAKULAM KERALA ,682001","0484 ,2217276",stpaulpbs@yahoo.com,http://www.stpaulpbs.com
930439 ,ST PHILOMEN'S PUBLIC SCHOOL,JOHN GEORGE,Senior Secondary,31/03/2025,"ELANJI PO ERNAKULAM DISTT KERALA ,686665","0485 ,2258799",frjohngeorge@yahoo.co.in,http://www.cbemangale.com
930607 ,ST SEBASTIAN PUBLIC SCHOOL,Lizy Sunny Stephen,Senior Secondary,31/03/2024,"PEROOR PO KOTTAYAM DISTT KERALA ,686637","0481 ,2791241",lizysunnystephen@gmail.com,
930658 ,ST STEPHENS PUBLIC SCHOOL,MRS. SUSAMMA VARGHESE,Senior Secondary,31/03/2024,"KUDASSANAD PO PATHANAMTHITTA DISTT KERALA ,689512","0473 ,04734252346",st.stephenspublicschool@yahoo.com,
930608 ,ST THERESE ENGLISH MEDIUM SCHOOL,SUNIL ABRAHAM,Secondary School,31/03/2024,"MALAPPURAM AYAMKUDY PO MUTTUCHIRA KOTTAYAM DISTT KERALA ,686613","4829 ,288141",savios.abraham35@gmail.com,
930660 ,ST THOMAS ENGLISH MEDIUM SCHOOL,JAISY THOMAS ,Senior Secondary,31/03/2026,"PALLICKAL, KATTANAM DISTT., KERALA ,690503","0479 ,2330844",jaisythomaskattanam@gmail.com,
930729 ,ST THOMAS PUBLIC SCHOOL,SINIMOL SEBASTIAN,Senior Secondary,31/03/2025,"KARIMPAN MANIPPARA PO IDUKKI DISTT KERALA ,685502","0486 ,2230411",sinisebastine3@gmail.com,
931353 ,ST THOMAS PUBLIC SCHOOL,MRS. LENU ELIZABETH THOMAS,Secondary School,31/03/2024,"MAR CHRYSOSTOM NAGAR, KATTAIKONAM P O., KAZHAKUTTAM ,695584",",9446547070",mtcestvm@gmail.com,
930569 ,ST THOMAS RESIDENTIAL CENTRAL SCHOOL,MARY GEORGE,Senior Secondary,31/03/2022,"EZHAMMILE MANAMPUZHA PO KOLLAM DISTT KERALA ,691553","0476 ,2820231",ssthomasedu.7mile@live.com,
930665 ,ST THOMAS SCHOOL,ELIZABETH PHILIPS,Senior Secondary,31/03/2022,"PUNALUR KOLLAM DISTT KERALA ,671305","0475 ,2221011",rubymanthottam@gmail.com,
930828 ,ST VINCENT PALLOTTI CENTRAL SCHOOL .,FR THOMAS P C,Senior Secondary,31/03/2026,"OLLUKKARA P.O. ,680655","0487 ,2374502",fr.thomaspc@gmail.com,
930706 ,ST XAVIER'S PUBLIC SCHOOL,Subash C C,Senior Secondary,31/03/2025,"POTHANICAD ERNAKULAM DISTT KERALA ,686671","0485 ,09947701799",sxpspothanicad@yahoo.co.in,http://www.suprabhat.ac
930590 ,ST XAVIER'S PUBLIC SCHOOL,BIJU JOSEPH ,Senior Secondary,31/03/2026,"PEECHANIKADU PULIYANAM ANGAMALLY POST DISTT ERNAKULAM KERALA ,683572","0484 ,6452393",domkpally@gmail.com,
930897 ,ST XAVIERS CENTRAL SCHOOL,ANSON M A,Secondary School,31/03/2024,"MANGALAM DAM ,678708","0492 ,263300",ansonmechery@gmail.com,
930237 ,ST. ALLOYSIUS SCHOOL,SR MINI CHACKO,Senior Secondary,31/03/2026,"PUNNAPRA, DISTT ALAPPUZHA KERALA ,688004","0477 ,2287823",staloysiuspnp@gmail.com,
931219 ,ST. ALPHONSA PUBLIC SCHOOL,MOLY PAUL,Secondary School,31/03/2023,"PATTIKKAD, THRISSUR, KERALA 680 652 ,680652","0487 ,2283060",molypaul@rediffmail.com,
930209 ,ST. ALPHONSA PUBLIC SCHOOL & JUNIOR COLLEGE,SR ROSILY,Senior Secondary,31/03/2025,"ARUVITHURA, MEENACHIL, ERATTUPETTA, KOTTAYAM KERALA ,686122","0482 ,273620",principal@alphonsaschoolaruvithura.com,http://www.hapsrath.org
931105 ,ST. ANNE'S PUBLIC SCHOOL,SR  JIJI,Secondary School,31/03/2022,"PAZHANGAD KUMBALANGHY P.O KOCHI ERNAKULAM KERALA ,682007","0484 ,2240053",st.anneskumbalanghi@gmail.com,
930919 ,ST. ANTON VIDYAPEEDOM,MRS. JENNY JAMES,Secondary School,31/03/2025,"VILANGANNUR, PECCHI P.O ,680653","0487 ,9656925667",stantonvidyapeedom@gmail.com,www.stantonvidyapeedom.com
930827 ,ST. ANTONY'S PUBLIC SCHOOL,Sr Moley Sebastin,Senior Secondary,31/03/2022,"KIZHAKKAMBALAM P.O ERNAKULAM -683562 KERALA ,683562","0484 ,2686397",moleyscb2015@gmail.com,
930037 ,ST. ANTONY'S PUBLIC SCHOOL,FR Joshy Sebastian,Senior Secondary,31/03/2024,"ANAKKAL POST KANJIRAPALLY KOTTAYAM DISTT. KERALA ,686507","4828 ,202981",kuruvilla.sunny@gmail.com,http://www.saps.edu.in
930320 ,ST. ANTONYS ENGLISH MEDIUM SCHOOL,K M FRANCIS ROY,Senior Secondary,31/03/2024,"KAROTTUKARA PUTHENVEVIKARA PO N PARAYUR, ERNAKULAM DISTT., KERALA ,683594","0484 ,2486612",kmfrancisroy@gmail.com,
931317 ,ST. ARNOLDS CENTRAL SCHOOL,MR. LAIJU VARKEY,Secondary School,31/03/2023,"ST.ARNOLDS CENTRAL SCHOOL, N.ADUVASSERY,S.ADUVASSERY.P.O, ERNAKULAM DISTRICT,PIN-683578 ,683578",",04842574800",adusacs@gmail.com,http://www.starnoldsaduvassery.com
