Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2752112,RAJKIYA PRATIBHA VIKAS VIDYALAYA,RAKESH SEMALTY,Senior Secondary,31/03/2021,"D-1 NAND NAGARI DELHI ,110093","011 ,22122288",rakeshsemalty@gmail.com,
2758003,RAJKIYA PRATIBHA VIKAS VIDYALAYA,Urvashi Gupta,Senior Secondary,31/03/2020,"CIVIL LINES DELHI ,110054","011 ,23911606",Urvashi.57@rediffmail.com,
2758051,RAJKIYA PRATIBHA VIKAS VIDYALAYA,DR HANSRAJ MODI,Senior Secondary,31/03/2021,"PLOT NO 1 LINK ROAD KAROL BAGH NEW DELHI ,110005","011 ,23622367",DRHANSRAJMODI@GMAIL.COM,
2758004,RAJKIYA PRATIBHA VIKAS VIDYALAYA,DEVENDRA KUMAR,Senior Secondary,31/03/2018,"SHANKRACHARYA MARG (OPP METCALF HOUSE) DELHI ,110054","011 ,23972122",devendrakumarphysics@gmail.com,
2758001,RAJKIYA PRATIBHA VIKAS VIDYALAYA,PUNDRIKAKSH KAUDINYA,Senior Secondary,31/03/2025,"RAJ NIWAS MARG DELHI ,110054","011 ,23965688",kaudinya03@gmail.com,
2756135,RAJKIYA PRATIBHA VIKAS VIDYALAYA,AJAY KUMAR CHOUBEY,Senior Secondary,31/03/2021,"BE BLOCK HARI NAGAR NEW DELHI ,110064","011 ,25494338",ajay.choubey@hotmail.com,
2760102,"RAJKIYA PRATIBHA VIKAS VIDYALAYA,",NARENDRA SINGH,Senior Secondary,31/03/2022,"PHASE-II, SECT-21, ROHINI, DELHI-110086 ,","011 ,27581998",narendra.521974@gmail.com,
2768044,RAJKIYA SARVODAYA KANYA VIDYALAYA,SUNITA KUMARI DHAWAN,Senior Secondary,31/03/2024,"G T B NAGAR DELHI ,110009","011 ,27658733",1309027hos@gmail.com,
2730844,RAMA PUBLIC SCHOOL,MRS. ETI TYGAI,Secondary School,31/03/2024,"KHASRA NO. 118, JAGATPUR MAIN ROAD, WAZIRABAD EXTN., DELHI-110084 ,110084",",9958067272",ramapublic231@gmail.com,http://www.ramapublicschool.in
2788027,RAMJAS GIRLS SR SEC SCHOOL,SUSHMA SHIROMANI,Senior Secondary,31/03/2025,"DARYA GANJ NEW DELHI ,110002","011 ,23273065",ramgirlsdg@rediffmail.com,
2730287,RAMJAS PUB SCHOOL,SARIKA ARORA,Senior Secondary,31/03/2024,"ANAND PARBAT NEW DELHI ,110005","011 ,28765314",ramjasdayboarding2007@gmail.com,
2730161,RAMJAS SCHOOL,SANDHYA BINDAL,Senior Secondary,31/03/2023,"ANAND PARBAT NEW DELHI ,110005","011 ,28762238",ramjasapprincipal@gmail.com,http://www.ramjasap.com
2730049,RAMJAS SCHOOL,MOHINI BINDRA,Senior Secondary,31/03/2023,"PUSA ROAD NEW DELHI ,110005","011 ,25767358",mohinibindra@hotmail.com,
2778037,RAMJAS SEC SCHOOL NO-6,SHYAM PAL BHARTI,Secondary School,31/03/2022,"BAZAR SITA RAM DELHI ,110006","011 ,23234557",shyampalbharti@gmail.com,
2778044,RAMJAS SR SEC SCHOOL NO-1,RAJESH SANSANWAL,Senior Secondary,31/03/2025,"DARYAGANJ NEW DELHI ,110002","011 ,23274640",ramjasnumber1@gmail.com,
2778052,RAMJAS SR SEC SCHOOL NO-2,CHANDI PRASAD KOTHIYAL,Senior Secondary,31/03/2024,"ANAND PARBAT NEW DELHI ,110005","011 ,28762806",kothiyalcp23@gmail.com,
2778058,RAMJAS SR SEC SCHOOL NO-3,Anil Kumar Gautam,Senior Secondary,31/03/2021,"KUCHA NATWAN CHANDNI CHOWK DELHI ,110006","011 ,23961334",anilgautam.gautam11@gmail.com,
2778025,RAMJAS SR SEC SCHOOL NO-4,VIPIN KUMAR,Senior Secondary,31/03/2025,"CHITRAGUPTA ROAD NEW DELHI ,110055","011 ,23525070",kumarvipinpatni@gmail.com,
2778053,RAMJAS SR SEC SCHOOL NO-5,SANDEEP GUPTA,Senior Secondary,31/03/2022,"KAROL BAGH NEW DELHI ,110005","011 ,28722815",ramjas5@rediffmail.com,
2730784,RAN SINGH MODEL PUBLIC SCHOOL,Mrs.Ved Kaur,Secondary School,31/03/2025,"PRATAP VIHAR, PART - III, E - BLOCK, KIRARI, NEW DELHI - 110086 ,110086",",9811194517",nkmahajanfca@gmail.com,
2758038,RANA PARTAP SINDHI GOVT. SARVODAYA,Prem Sukh,Senior Secondary,31/03/2025,"CO-EDU SR. SEC.SCHOOL NEW RAJINDER NAGAR NEW DELHI ,110060","011 ,28741585",premsukh1958@gmail.com,
2760004,RANI CHENNAMMA GOVT GIRLS SR SEC SCHOOL,ANITA BHARTI,Senior Secondary,31/03/2025,"D BLOCK JAHANGIR PURI DELHI ,110033","011 ,27635501",anita.bharti@gmail.com,
2778068,RANI DUTTA ARYA VIDYALAYA,Sita Sharma,Senior Secondary,31/03/2016,"1488 PATAUDI HOUSE DARYA GANJ NEW DELHI ,110002","011 ,23253943",seetasharma715@gmail.com,
2730700,RANI PUBLIC SCHOOL,GEETA SAINI,Secondary School,31/03/2025,"16/10, A-1 BLOCK, SANT NAGAR, BURARI, DELHI ,110084","011 ,27615830",saigeetasaini@gmail.com,
2786004,RASHTRIYA VIRJA NAND ANDH KANYA SR.,SMT. USHA KIRAN,Senior Secondary,31/03/2021,"SEC.SCHOOL J-BLOCK VIKAS PURI NEW DELHI ,110018",",25507758",,
2730105,RAVINDRA PUBLIC SCHOOL,VIJAY BHAT,Senior Secondary,31/03/2025,"SD BLOCK (NEAR T V TOWER) PITAMPURA, DISTT SOUTH WEST DELHI, DELHI ,110088","011 ,27312598",ravindrapublicschool@rediffmail.com,
2778064,RAWALPINDI S D SR SEC SCHOOL,SHRI D K NARANG,Senior Secondary,31/03/2022,"SUBZI MANDI DELHI ,110007","011 ,23856716",,
2730335,RED ROSE MODEL SCHOOL,ALKA AGGARWAL,Secondary School,31/03/2025,"WE BLOCK MOHAN GARDEN NEW DELHI ,110059","011 ,25351178",redrose132@hotmail.com,
2730143,REMAL PUBLIC SCHOOL,SANGEETA VERMA,Senior Secondary,31/03/2022,"BLOCK-A POCKET-2 SECTOR III ROHINI DELHI ,110085","011 ,47512024",remalps@yahoo.com,
2730266,RICH HARVEST PUBLIC SCHOOL,NEHA GANDHI,Senior Secondary,31/03/2023,"A/1/253 JANAKPURI, DISTT WEST DELHI, NEW DELHI ,110058","011 ,25619922",nehagandhivij@yahoo.com,
2730588,RICHMONDD GLOBAL SCHOOL,KIRAN SEHAJPAL,Senior Secondary,31/03/2016,"NS RD, OPP INDER ENCLAVE, MIANWALI NAGAR, PASHIM VIHAR ,110087","011 ,25276588",kiransehajpal@rediffmail.com,www.richmonddglobalschool.edu.in
2730649,RISHIKUL VIDYAPEETH,Alka Datt,Senior Secondary,31/03/2026,"ALIPUR DELHI-36 ,110036","011 ,65709800",rishikulvidyapeeth36@gmail.com,http://www.therishikul.edu.in
2730409,RISING STAR ACADEMY PUBLIC SCHOOL,SHASHI HARISH,Senior Secondary,31/03/2025,"110 RAJ NAGAR PITAM PURA DELHI ,110034","011 ,45231150",pradeep.harish27@yahoo.com,
2730799,ROCKFIELD PUBLIC SCHOOL,MRS. ALKA SRIVASTAVA,Senior Secondary,31/03/2026,"BLOCK-A, SECTOR-16, ROHINI, DELHI ,110089",",01127856800",info@rockfieldschool.net,www.rockfieldschool.net
2778011,ROHTAGI A V SR SEC SCHOOL,MANJU TYAGI,Senior Secondary,31/03/2021,"NAI SARAK DELHI ,110006","011 ,23265625",MANJUTYAGI11@REDIFFMAIL.COM,
2730071,ROSARY SR SEC SCHOOL,REV FR VINCENT DSOUZA,Senior Secondary,31/03/2024,"KINGSWAY CAMP RADIO COLONY DELHI ,110009","011 ,27606359",school_rosary@rediffmail.com,http://rosaryschool.in
2730806,ROYAL INTERNATIONAL SCHOOL,MISS SHALINI CHHIBBER,Senior Secondary,31/03/2023,"KOTLA VIHAR, PHASE - II, BAPROLA, ,110043","011 ,9899108506",nkmahajanca@gmail.com,royalinternationalschooldelhiw.com
2730100,RUKMANI DEVI JAIPURIA PUBLIC SCHOOL,S K SAXENA,Senior Secondary,31/03/2023,"23 RAJPUR ROAD, DISTT NORTH DELHI, DELHI ,110054","011 ,23965643",sksaxena20012@gmail.com,
2730165,RUKMANI DEVI PUBLIC SCHOOL,Anjali Kotnala,Senior Secondary,31/03/2019,"CD BLOCK PITAMPURA, DISTT NORHT WEST DELHI, DELHI ,110034","011 ,27314235",anjali.kotnala@rdpschool.edu.in,
2730310,RYAN INTERNATIONAL,Mamta Nanda,Senior Secondary,31/03/2022,"SECTOR 25 PHASE III ROHINI, NORTH WEST DELHI, DELHI ,110085","011 ,27932770",mamtananda71@gmail.com,
2776008,S B MILLS SR SEC SCHOOL,PREETI SHUKLA,Senior Secondary,31/03/2022,"SHIVAJI MARG NEW DELHI ,110015","011 ,25101237",principalsbmshivajimarg@gmail.com,
2786002,S D GIRLS SR SEC SCHOOL,NEERJA SHARMA,Senior Secondary,31/03/2022,"EAST PATEL NAGAR NEW DELHI ,110008","011 ,25886117",neerja.akinchan@gmail.com,
2788018,S D HARI MANDIR GIRLS  SR SEC SCHOOL,ANITA JAIN,Senior Secondary,31/03/2023,"JHANDEWALAN MARG NABI KARIM NEW DELHI ,110055","011 ,23525136",jainanita102@yahoo.com,
2730236,S D PUBLIC SCHOOL,ANJALI MAGOO,Secondary School,31/03/2026,"NEAR POLICE STATION KIRTI NAGAR NEW DELHI ,110015","011 ,25930153",anjalimagoo@gmail.com,
2730217,S D PUBLIC SCHOOL,MEENAKSHI GUPTA,Senior Secondary,31/03/2023,"LAL MANDIR EAST PATEL NAGAR, DISTT WEST DELHI, NEW DELHI ,110008","011 ,25889160",mnksh_gpt@yahoo.co.in,www.mountabuschool.com
2730111,S D PUBLIC SCHOOL,SUMAN GANDHI,Senior Secondary,31/03/2025,"ROAD NO 10 EAST PUNJABI BAGH NEW DELHI ,110026","011 ,28311317",sanatandps@gmail.com,www.ggnpublicschool.com
2776009,S D SEC SCHOOL (GUJARATI),RAKESH BABU,Secondary School,31/03/2021,"KIRTI NAGAR NEW DELHI ,110015","011 ,65484729",rbstyarthi@gmail.com,
2788024,S G H K KHALSA GIRLS SR SEC SCHOOL,SURINDER KAUR BAWA,Senior Secondary,31/03/2020,"MATA SUNDARI,MATA SUNDARI ROAD NEW DELHI ,110002","011 ,23210106",MATASUNDRI1956@GMAIL.COM,
2778019,S G T B GIRLS SR SEC SCHOOL,Rashmi Bhatnagar,Senior Secondary,31/03/2021,"PUL BANGASH DELHI ,110006","011 ,23527050",sgtbpulbangash@gmail.com,
2788033,S G T B KHALSA GIRLS SR SEC,SUMAN MALA,Senior Secondary,31/03/2021,"SCHOOL DEV NAGAR NEW DELHI ,110005","011 ,28728480",sgtbkgd1953@gmail.com,
2788014,S G T B KHALSA GIRLS SR SEC SCHOOL,DURGESH,Senior Secondary,31/03/2023,"SIS GANJ CHANDNI CHOWK DELHI ,110006","011 ,23275936",principalsgtb@gmail.com,
2750016,S K V,RAKESH BAL,Senior Secondary,31/03/2023,"TIKRI KHURD DELHI ,110040","011 ,27786335",tikrikhurd@gmail.com,
2730059,S M ARYA PUBLIC SCHOOL,Anjali Kohli,Senior Secondary,31/03/2024,"ROAD NO 45 PUNJABI BAGH, DISTT WEST DELHI, NEW DELHI ,110026","011 ,25221604",anjali.kohli@yahoo.com,
2778062,S M JAIN MODERN SR SEC SCHOOL,VEENA MADAN,Senior Secondary,31/03/2023,"BI - BLOCK, SHALIMAR BAGH, DELHI ,110088","011 ,27481024",SMJAINSCHOOL@REDIFFMAIL.COM,
2788026,S S K KHALSA GIRLS SR SEC SCHOOL,MALTI HARIT,Senior Secondary,31/03/2022,"DARYA GANJ NEW DELHI ,110002","011 ,23274205",SSKKGSSS@GMAIL.COM,
2778001,S S L T GUJARAT SR SEC SCHOOL,ARTI SHARMA,Senior Secondary,31/03/2025,"RAJ NIWAS MARG DELHI ,110054","011 ,23968357",artikrishan@yahoo.co.in,
2730074,S S MOTA SINGH SR SEC MODEL SCHOOL,JYOTI AURORA,Senior Secondary,31/03/2025,"BLOCK A JANAK PURI NEW DELHI ,110058","011 ,25553198",JYOTI.SSMS@GMAIL.COM,
2730568,S. D. SARSWATI BALMANDIR,VEENA SHARMA,Secondary School,31/03/2026,"C-5, RAJIV NAGAR PHASE-II, NEAR ROHINI, SOUTH WEST DELHI ,110041","011 ,27582050",sdsarswati@gmail.com,
2758047,S.B.V,RANDHIR SINGH,Senior Secondary,31/03/2025,"O BLOCK MANGOL PURI DELHI-110 083 ,110083","011 ,27911573",RANDHIRSINGHMAHOUR@GMAIL.COM,
2730723,S.G.N. PUBLIC SCHOOL,Raj kumar,Secondary School,31/03/2022,"H - 243, KUNWAR SINGH NAGAR, NANGLOI, DELHI - 110041 ,110041","011 ,28362813",rkumarprincipal@gmail.com,
2730210,S.S.MOTA SINGH MODEL SCHOOL,ASHU MEHTA VP,Senior Secondary,31/03/2024,"GURU HARKRISHAN NAGAR, DISTT WEST DELHI, NEW DELHI ,110087","011 ,25285610",ashu.ssms@gmail.com,
2730740,SAARTHI INTERNATIONAL SCHOOL,MRS. SANGEETA,Senior Secondary,31/03/2022,"BEGUMPUR EXTN. (PANSALI ROAD OPP. SEC-32 ROHINI) NEAR HANUMAN CHOWK, VILLAGE BEGUMPUR ,110086","011 ,64631046,9811801046",anilsdgpublicschool@gmail.com,
2730241,SACHDEVA PUBLIC SCHOOL,DR. RAVIJA PRAKASH,Senior Secondary,31/03/2024,"SECTOR 13 ROHINI DELHI ,110085","011 ,011-27566176",info@spsrohini.com,http://www.spsrohini.com
2730124,SACHDEVA PUBLIC SCHOOL,MONA RASTOGI,Senior Secondary,31/03/2024,"FP BLOCK MAURYA ENCLAVE PITAMPURA DELHI ,110034","011 ,27322252",info@sachdevapublicschool.org,
2778049,SALWAN BOYS SR SEC SCHOOL,SAROJ ACHRA,Senior Secondary,31/03/2021,"RAJINDER NAGAR NEW DELHI ,110060","011 ,45093219",principal.sbs@salwanschools.com,
2788030,SALWAN GIRLS SR SEC SCHOOL,ALKA SIBBAL,Senior Secondary,31/03/2025,"RAJINDER NAGAR NEW DELHI ,110060","011 ,25782530",principal.sgs@salwanschools.com,
2730048,SALWAN PUBLIC SCHOOL,INDU KHETARPAL,Senior Secondary,31/03/2025,"RAJINDER NAGAR NEW DELHI ,110060","011 ,49254500",principal.sps@salwanschools.com,http://www.salwanpublics
2762032,SAMPURNANDA GOVT.SARVODAYA GIRLS SR,SAROJ MATHELA,Senior Secondary,31/03/2018,"SEC SCHOOL C-BLOCK YAMUNA VIHAR DELHI ,110053","011 ,22913585",1104018pilot12@gmail.com,
2730283,SANATAN DHARAM PUBLIC SCHOOL,ANITA SHARMA,Senior Secondary,31/03/2023,"BU BLOCK PITAMPURA, DISTT NORTH WEST DELHI, DELHI ,110034","011 ,27346738",anita.sdps@gmail.com,
2730631,SANT GYANESHWAR MODEL SCHOOL,SEEMA DEVI,Senior Secondary,31/03/2026,"LAKHMI ENCLAVE, EXTENED LAL DORA, ALIPUR, DELHI - 110036 ,110036",",011 - 65146976",sgms2010@gmail.com,
2730706,SANT NIRANKARI  PUBLIC SCHOOL AVTAR ENCLAVE,MEENAKSHI CHUGH,Secondary School,31/03/2026,"AVTAR ENCLAVE PACHIM VIHAR NEW DELHI-110063 ,110063","011 ,42311555",meenakshi.chughsnps@gmail.com,
2770001,SANT NIRANKARI BOYS SR SEC SCHOOL,S K BEDI,Senior Secondary,31/03/2025,"SANT NIRANKARI COLONY DELHI ,110009","011 ,27112754",cstb@sanchernet.in,
2780001,SANT NIRANKARI GIRLS SR SEC SCHOOL,MRS PROMILA SHARMA,Senior Secondary,31/03/2025,"SANT NIRANKARI COLONY DELHI ,110009","011 ,27241143",,
2730754,SANT NIRANKARI PUBLIC SCHOOL,LEENA KAPOOR,Secondary School,31/03/2024,"20B BLOCK TILAK NAGAR ,110018","011 ,25994334",santnirankari.tilaknagar@yahoo.com,
2730299,SANT NIRANKARI PUBLIC SCHOOL,Poonam Syal,Senior Secondary,31/03/2026,"NIRANKARI COLONY DELHI ,110009","011 ,65415533",poonamsyal@yahoo.com,
2778020,SANT NIRANKARI SR SEC SCHOOL,SEEMA KOCHHAR,Senior Secondary,31/03/2024,"PAHARGANJ NEW DELHI ,110055","011 ,23678009",seemakochhar45@gmail.com,
2730399,SANT SUJAN SINGH JI INT SCHOOL,DR R KOHLI,Senior Secondary,31/03/2026,"KUSHAK NO 2 BEHIND SAROOP NAGAR, DISTT NORTH WEST DELHI, DELHI ,110036","011 ,27731595",sssjis.school@gmail.com,
2730053,SARASWATI BAL MANDIR,SUNITA GAUR,Secondary School,31/03/2024,"JHANDEWALAN OPP NAAZ CINEMA NEW DELHI ,110055","011 ,23523063",sbm_jw@yahoo.co.in,
2730344,SARASWATI BAL MANDIR,MAMTA CHAUHAN,Senior Secondary,31/03/2026,"A-2 PASCHIM VIHAR, DISTT WEST DELHI, NEW DELHI ,110063","011 ,25268801",mamtachauhan.sbm@gmail.com,
2730127,SARASWATI BAL MANDIR SCHOOL,REENA VERMA,Secondary School,31/03/2023,"J-8 RAJOURI GARDEN EXTN NEW DELHI ,110027","011 ,25458225",reenavarma64@gmail.com,
2730332,SARASWATI VIDYALAYA FOR GIRLS,SHASHI BIDAWAT GARG,Senior Secondary,31/03/2023,"SARASWATI BHAWAN 17 ANSARI ROAD DARYA GANJ, DISTT CENTRAL DELHI, NEW DELHI ,110002","011 ,23269375",principal.saraswatividyalay@gmail.com,
2778005,SARDAR AMAR SINGH SHER-I-PUNJAB,Ram Murit,Senior Secondary,31/03/2025,"(PINDI GHEB) KHALSA SR SEC SCHOOL KAROL BAGH NEW DELHI ,110005","011 ,23619923",1208135as@gmail.com,
2730176,SARDAR PATEL PUBLIC SR SEC SCHOOL,Mohd Zahid Khan,Senior Secondary,31/03/2022,"KARAWAL NAGAR, DISTT EAST DELHI, DELHI ,110094","011 ,22933077",sardarpatelschool@rediffmail.com,http://www.auroville.org.in
2730771,"SARDAR PATEL VIDYA NIKETAN,",MRS.  SANGEETA SHARMA,Senior Secondary,31/03/2022,"KHASRA NO.208, MANDI VILLAGE, MANDI, NEW DELHI-110047 ,110047","011 ,011-65022784,",rajivspv@gmail.com,http://www.spvndelhi.com
2762031,SAROJINI NAIDU GOVT.SARVODAYA GIRLS,SMT.CHITRA LAL,Senior Secondary,31/03/2023,"S.S.S.GOKAL PURI DELHI ,110094",",22171019",,
2750093,SARVODAYA BAL VIDYALAYA,HARI RAM SHARMA,Senior Secondary,31/03/2024,"'R' BLOCK MANGOL PURI DELHI ,110083","011 ,27917066",hrsharma1967@gmail.com,
2750092,SARVODAYA BAL VIDYALAYA,HARI RAM SHARMA,Senior Secondary,31/03/2022,"H BLOCK SULTAN PURI DELHI ,110041","011 ,25483312",hrsharma1967@gmail.com,
2750096,SARVODAYA BAL VIDYALAYA,NAVEEN YADAV,Senior Secondary,31/03/2022,"BT- BLOCK, SHALIMAR BAGH, DELHI- 110 088 ,110088","011 ,27479597",svbt1309005@gmail.com,
2750066,SARVODAYA BAL VIDYALAYA,SHRUTI BODH AGARWAL,Senior Secondary,31/03/2024,"A-BLOCK JAHANGIR PURI DELHI ,110033","011 ,27633217",sbvablk@gmail.com,
2750033,SARVODAYA BAL VIDYALAYA,SH V.D.CHUGH,Senior Secondary,31/03/2021,"ANANDVAS (LOK VIHAR) DELHI ,110034",",27354488",,
2750011,SARVODAYA BAL VIDYALAYA,SUSHIL KUMAR,Senior Secondary,31/03/2018,"NARELA DELHI ,110040","011 ,27785442",sushilkumar.chauhan@yahoo.in,
2752147,SARVODAYA BAL VIDYALAYA,CHAND BABU,Senior Secondary,31/03/2023,"BULAND MASJID, SHASHTRI PARK, DELHI-110053 ,181202","011 ,22181999",bchand2k10@gmail.com,
2756171,SARVODAYA BAL VIDYALAYA,JAGESH SINGH TYAGI,Senior Secondary,31/03/2018,"NILOTHI ,110041","011 ,28364011",jagesh_taygi@yahoo.com,
2750168,SARVODAYA BAL VIDYALAYA,SUBHASH CHANDER,Senior Secondary,31/03/2018,"SAWADA,(GHEVRA) COLONY B BLOCK, DELHI ,110081","011 ,9968680426",subhash71chander@gmail.com,
2750172,SARVODAYA BAL VIDYALAYA,SATYAVEER SINGH,Senior Secondary,31/03/2022,"TIKRI KHURD, DELHI ,110040","011 ,27781375",sbv1310458@gmail.com,
2750143,SARVODAYA BAL VIDYALAYA,JASWANT SINGH,Senior Secondary,31/03/2021,"A-BLOCK, SULTANPURI, DELHI ,110041","011 ,25483618",gsbvasultanpuri1412087@gmail.com,
2756181,SARVODAYA BAL VIDYALAYA, MADAN LAL GANGWAR,Senior Secondary,31/03/2025,"JANTA FLAT, HASTSAL, NEW DELHI-110059 ,110018","011 ,25358969",MLGANGWAR4@GMAIL.IN,
2750151,SARVODAYA BAL VIDYALAYA,NARESH DRAVERIYA,Senior Secondary,31/03/2018,"SECTOR-2O, ROHINI EXTN. (POOTH KALAN), DELHI-110086 ,110086","011 ,27581399",naresh_13_27_rohini@yahoo.co.in,
2750174,SARVODAYA BAL VIDYALAYA,MR. K.M. TIWARI,Senior Secondary,31/03/2021,"LALITA BLOCK, SHASTRI NAGAR, DELHI-110052 ,110052",",01123645661",sbvshastrinagar1208229@gmail.com,http://edudel.nic.in
2756041,SARVODAYA BAL VIDYALAYA,MUSHTAQUE ALI,Senior Secondary,31/03/2023,"CHAND NAGAR NEW DELHI ,110018","011 ,25984396",sbv1514110@gmail.com,
2756092,SARVODAYA BAL VIDYALAYA,MAHIPAL SINGH,Senior Secondary,31/03/2025,"BLOCK-A VIKAS PURI NEW DELHI ,110018","011 ,25611463",sbv.vikaspuri@gmail.com,
2758035,SARVODAYA BAL VIDYALAYA,KRISHANPAL,Senior Secondary,31/03/2020,"ROSHANARA ROAD DELHI ,110007","011 ,23821720",gbsssroshnararoad1207015@gmail.com,
2758048,SARVODAYA BAL VIDYALAYA,HOTI LAL GAUHANIA,Senior Secondary,31/03/2023,"KAMDHENU PLOT II MANGOLPURI DELHI ,110083","011 ,27922691",GB_KAMDHENU@YAHOO.CO.IN,
2756060,SARVODAYA BAL VIDYALAYA NO I,UMESH DATT OJHA,Senior Secondary,31/03/2018,"MADIPUR NEW DELHI ,110063","011 ,25214971",umeshdattojha@gmail.com,
2756037,SARVODAYA BAL VIDYALAYA NO.1,KISHORI LAL SURELA,Senior Secondary,31/03/2023,"TILAK NAGAR NEW DELHI ,110018","011 ,25992707",KISHORILALSURELA.123@GMAIL.COM,
2756128,SARVODAYA CO-EDU SENIOR SECONDARY VIDYALAYA,SEEMA PURI,Senior Secondary,31/03/2021,"C-BLOCK MANGOLPURI DELHI ,110083","011 ,27921323",seemapuri203@gmail.com,
2760078,SARVODAYA CO-EDU VIDYALAYA,AWADHESH KUMAR JHA,Senior Secondary,31/03/2022,"SECT VIII ROHINI DELHI ,110085","011 ,27944242",jha_awadhesh@yahoo.com,
2756087,SARVODAYA CO-EDUCATION VIDYALAYA,VINITA AGARWAL,Senior Secondary,31/03/2024,"A-2 BLOCK PASCHIM VIHAR NEW DELHI ,110063","011 ,25258779",vinita2209@gmail.com,
2752136,SARVODAYA KANYA VIDYALAYA,SUNITA RAHI,Senior Secondary,31/03/2022,"BULAND MASJID, SHASTRI PARK ,110053","011 ,22180128",rahisunita@yahoo.com,
2760060,SARVODAYA KANYA VIDYALAYA,LALITA GUPTA,Senior Secondary,31/03/2024,"ADARSH NAGAR DELHI ,110033","011 ,27673546",1309031hos@gmail.com,
2760063,SARVODAYA KANYA VIDYALAYA,PRATIBHA BHASIN,Senior Secondary,31/03/2020,"B(AH)-BLOCK SHALIMAR BAGH DELHI ,110088","011 ,27489964",1309032hos@gmail.com,
2760101,SARVODAYA KANYA VIDYALAYA,HARBIR KAUR BINDRA,Senior Secondary,31/03/2021,"PLOT NO 5, A BLOCK JAHANGIRI PURI, DELHI ,110033","011 ,27634151",1309279HOS@GMAIL.COM,
2756023,SARVODAYA KANYA VIDYALAYA,USHA OJHA,Senior Secondary,31/03/2024,"RANHOLA DELHI ,110041","011 ,28362007",ushaojha59@gmail.com,
2750115,SARVODAYA KANYA VIDYALAYA,NEENA POPLI,Senior Secondary,31/03/2025,"POOTH KALAN ROHINI EXTN. SEC-20 DELHI ,110041","011 ,27581211",success.1412084@gmail.com,
2750098,SARVODAYA KANYA VIDYALAYA,SUSHMA J TOPPO,Senior Secondary,31/03/2022,"NEHRU VIHAR DELHI ,110054","011 ,23819950",sjtoppo4477@gmail.com,
2766044,SARVODAYA KANYA VIDYALAYA,GEETA JAIN,Senior Secondary,31/03/2017,"WEST PATEL NAGAR NEW DELHI ,110008","011 ,25880620",wpn.skv007@gmail.com,
2766060,SARVODAYA KANYA VIDYALAYA,ARCHANA GUPTA,Senior Secondary,31/03/2024,"AMALWAS (JAWALAPURI) DELHI ,110087","011 ,25260627",archana221065@gmail.com,
2750138,SARVODAYA KANYA VIDYALAYA,RAJ DULARI,Senior Secondary,31/03/2022,"SAWADA (GHEVRA)COLONY, A-BLOCK, DELHI ,110081","011 ,24522997",1413266zone13@gmail.com,
2760023,SARVODAYA KANYA VIDYALAYA,KAUSHALYA,Senior Secondary,31/03/2020,"Q BLOCK MANGOLPURI DELHI ,110083","011 ,27911145",ggsssq@yahoo.co.in,
2766090,SARVODAYA KANYA VIDYALAYA,SUNITA DUA,Senior Secondary,31/03/2025,"MOHAN GARDEN NEW DELHI ,110059","011 ,25359281",sunitadua65@gmail.com,
2766057,SARVODAYA KANYA VIDYALAYA,DEEPIKA BHANDARI,Senior Secondary,31/03/2023,"SHADI KHAMPUR NEW DELHI ,110008","011 ,25703177",deepikabhandari11feb@gmail.com,
2766036,SARVODAYA KANYA VIDYALAYA,DR VANDITA KALRA,Senior Secondary,31/03/2025,"MOTI NAGAR NEW DELHI ,110015","011 ,25929181",skv.motinagar@gmail.com,
2760044,SARVODAYA KANYA VIDYALAYA,MANJULA SHARMA,Senior Secondary,31/03/2023,"NO.1, SHAKTI NAGAR, DELHI-11007 ,110007","011 ,23845922",manjulasharma1969@gmail.com,
2760039,SARVODAYA KANYA VIDYALAYA,KAMINI GANDHI,Senior Secondary,31/03/2021,"VIJAY NAGAR DELHI ,110009","011 ,27248866",kaminigandhi415@gmail.com,
2756126,SARVODAYA KANYA VIDYALAYA,MADHU TANEJA,Senior Secondary,31/03/2021,"PEERA GARHI VILLAGE, NEW DELHI-110087 ,110087","011 ,25279163",peeragarhivillage1617028@gmail.com,
2766013,SARVODAYA KANYA VIDYALAYA,SANGEETA SHARMA,Senior Secondary,31/03/2024,"B BLOCK JANAK PURI NEW DELHI ,110058","011 ,25554137",skv.janakpuri@hotmail.com,
2766016,SARVODAYA KANYA VIDYALAYA,SNEH PRABHA,Senior Secondary,31/03/2023,"D-BLOCK JANAKPURI NEW DELHI ,110058","011 ,28521561",SCHOOL_1720014@REDIFFMAIL.COM,
2768053,SARVODAYA KANYA VIDYALAYA,SHOBHA TOLIA,Secondary School,31/03/2019,"DIWAN HALL, GALI JOGHIAN, CHANDNI CHOWK, DELHI ,110006","011 ,23867965",anushkatripti@gmail.com,
2768005,SARVODAYA KANYA VIDYALAYA,NEELAM GUPTA,Senior Secondary,31/03/2024,"PRATAP NAGAR DELHI ,110007","011 ,23698574",pratapnagar1208014@gmail.com,
2766063,SARVODAYA KANYA VIDYALAYA NO 2,SAVITA RAWAT,Senior Secondary,31/03/2022,"PUNJABI BAGH NEW DELHI ,110026","011 ,25225321",savitarawat365@gmail.com,
